"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"HRNR"	0.722525783243616	0.999971670916662	-2.35619591299478	"control"	13.8188423728814	20.9136949152542	36.5695494273345	13.3632987265973	"388697"	"hornerin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.468879023960547	3.67246743986479	0.990219936621989	0.999971670916662	-4.13241176258526	3.82876044785164	3.35988142389109	1.25368236896146	1.25080531865505	118	59
"IL6R"	0.811528552180593	0.999971670916662	-1.46040753734878	"control"	264.84706779661	357.065926271186	353.023390929198	174.436902837565	"3570"	"interleukin 6 receptor"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.301286240576586	7.84545205386727	0.927022237024038	0.999971670916662	-5.79606361514632	7.94588080072614	7.64459456014955	1.3015223208424	1.29319512955455	118	59
"INSRR"	0.786954961880369	0.999971670916662	-1.57697276846136	"control"	8.24618983050847	8.27365254237288	9.53327278332674	16.8383530469692	"3645"	"insulin receptor-related receptor"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.345647023488949	2.50299639210172	0.941703955530419	0.999971670916662	-5.62229073242731	2.61821206659803	2.27256504310909	1.32780378886058	1.47955937761112	118	59
"KCNN3"	0.677507804716812	0.999971670916662	-3.15663229067989	"control"	29.2542016949153	43.5175398305085	35.6766343589433	26.8369021803579	"3782"	"potassium channel, calcium activated intermediate/small conductance subfamily N alpha, member 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.561690528846853	4.87828190207648	0.999061439451791	0.999971670916662	-2.03126685486065	5.06551207835877	4.50382154951192	1.13822269213244	1.082276042261	118	59
"KCNT2"	0.620241197107249	0.999971670916662	-3.53609802577113	"control"	30.394979661017	54.9193220338983	59.5737989103584	25.2010504663498	"343450"	"potassium channel, sodium activated subfamily T, member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.689098740351824	5.03150776397422	0.999740626701546	0.999971670916662	-0.844660037819455	5.2612073440915	4.57210860373967	1.28034221693547	1.11077801122449	118	59
"KIAA1614"	0.758217827684573	0.999971670916662	-2.69822299893972	"control"	57.8983898305085	76.3776466101695	52.2459041710108	33.8157718339601	"57710"	"KIAA1614"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.399315716445608	5.86638280365922	0.996176161866399	0.999971670916662	-3.303174112179	5.99948804247443	5.60017232602881	0.910456484137016	0.971623052243231	118	59
"KIRREL"	0.826070863124628	0.999971670916662	-1.09193284492945	"control"	321.473572881356	362.71681440678	249.893340315697	252.230193141992	"55243"	"kin of IRRE like (Drosophila)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.275662548722817	7.88809749142862	0.861824699605571	0.999971670916662	-6.25935377805175	7.97998500766956	7.70432245894674	1.52957384293558	1.70429475725787	118	59
"LCE1A"	0.98381703335544	0.999971670916662	-1.29181097594506	"control"	0	0.0213084745762712	0.119421327374306	0	"353131"	"late cornified envelope 1A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.0235380614517654	0.0156920409678436	0.900944358083454	0.999971670916662	-6.02433475778298	0.0235380614517654	0	0.129695519319227	0	118	59
"LCE2B"	0.982699670594159	0.999532512305316	-0.933346620761222	"control"	0	0.0326754237288136	0.27379595026643	0	"26239"	"late cornified envelope 2B"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.0251775226216738	0.0167850150811159	0.824042071213543	0.999971670916662	-6.41814027516154	0.0251775226216738	0	0.200756548577383	0	118	59
"LCE5A"	0.953781900998422	0.999971670916662	-1.00139907258823	"control"	0.157540677966102	0.265525423728814	0.674896667517882	0.319242814364976	"254910"	"late cornified envelope 5A"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.0682686885312346	0.215317165654625	0.840997718476003	0.999971670916662	-6.35301267066016	0.238073395165037	0.169804706633802	0.469213977682275	0.326291802061626	118	59
"LINGO4"	0.550952380719647	0.999971670916662	-3.83773810585308	"control"	6.96397457627119	15.1581059322034	24.9414372846402	9.1502567633579	"339398"	"leucine rich repeat and Ig domain containing 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.86000046405542	2.91773890180043	0.999913616458281	0.999971670916662	0.181399934941118	3.20440572315224	2.34440525909682	1.43675645974821	1.35715549505372	118	59
"LIX1L"	0.928358532605216	0.999971670916662	-1.25043041182975	"control"	757.561130508475	804.812665254237	252.871347460833	245.889435635707	"128077"	"limb and CNS expressed 1 like"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.107246012253334	9.53945086502221	0.893601364909109	0.999971670916662	-6.07617097572414	9.57519953577332	9.46795352351998	0.509657119042263	0.592328838000381	118	59
"LMX1A"	0.884785100854878	0.999971670916662	-1.14342920259974	"control"	0.770747457627119	1.81134322033898	8.47907805117158	2.11108048265827	"4009"	"LIM homeobox transcription factor 1, alpha"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.176601003057689	0.614439000787166	0.872795680372777	0.999971670916662	-6.20251453234817	0.673306001806396	0.496704998748706	1.05161681545275	0.786838436358921	118	59
"LOR"	0.869586668984155	0.999971670916662	-1.62388445650042	"control"	0.326559322033898	1.42562711864407	8.40338088123796	0.415962386445534	"4014"	"loricrin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.20159827128602	0.481674579849062	0.94690764695953	0.999971670916662	-5.54869672354365	0.548874003611069	0.347275732325049	0.910762748258356	0.407450588790659	118	59
"LY9"	0.63395224454476	0.999971670916662	-2.386649620564	"control"	42.8195881355932	95.4769194915254	156.892591990521	49.8115445862707	"4063"	"lymphocyte antigen 9"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.657553928266156	5.22204800892384	0.990969982696764	0.999971670916662	-4.06282459661615	5.44123265167923	4.78367872341307	1.85421365987128	1.4649876536358	118	59
"MLLT11"	0.849849245930116	0.999971670916662	-1.48850422373589	"control"	228.865976271186	257.864869491525	163.244597002714	147.87679356335	"10962"	"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.234721149446733	7.66243591210306	0.93079891393476	0.999971670916662	-5.75536649997715	7.74067629525197	7.50595514580523	0.931314995447147	1.10518255300278	118	59
"MNDA"	0.74287705215831	0.999971670916662	-1.88956852292237	"control"	236.361186440678	259.869734745763	186.008466564612	241.595834731757	"4332"	"myeloid cell nuclear differentiation antigen"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.428804633677691	7.42535091381352	0.969772546095829	0.999971670916662	-5.09258715561336	7.56828579170608	7.1394811580284	1.30752595711962	1.64643160365413	118	59
"MPZ"	0.739500204405914	0.999971670916662	-2.27158155295674	"control"	37.4692728813559	72.1133830508475	157.08223484665	31.8413942055904	"4359"	"myelin protein zero"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.435377548786335	5.19111077492723	0.987840628003133	0.999971670916662	-4.3213471796755	5.33623662452267	4.90085907573634	1.29383632693343	1.00751478214667	118	59
"MYOC"	0.588046608867943	0.999971670916662	-2.87231206813841	"control"	3.99105593220339	10.3673194915254	26.0891611691416	15.634957399634	"4653"	"myocilin, trabecular meshwork inducible glucocorticoid response"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.76599758656426	1.68258470968706	0.997712826889332	0.999971670916662	-2.84144658193506	1.93791723854181	1.17191965197755	1.85158365255028	1.26201470119221	118	59
"NPR1"	0.627883767570089	0.999971670916662	-4.04596745241344	"control"	199.276798305085	304.310068644068	200.30448146262	188.915812528761	"4881"	"natriuretic peptide receptor 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.671430579512933	7.69118975521118	0.999961095554468	0.999971670916662	0.93097565824114	7.91499994838216	7.24356936886923	1.04539178208673	1.04241807075169	118	59
"NTRK1"	0.816296727428441	0.999971670916662	-1.34964366255472	"control"	90.9622254237288	18.5968550847458	16.4134420751964	593.374757724123	"4914"	"neurotrophic tyrosine kinase, receptor, type 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.292834421398563	3.74785795585451	0.910570750750485	0.999971670916662	-5.94911726576135	3.84546942965403	3.55263500825547	1.18415363163349	1.67376537138848	118	59
"PAPPA2"	0.558107050303085	0.999971670916662	-2.07399119416131	"control"	43.5333847457627	257.685751694915	1666.35644715685	81.7561743148066	"60676"	"pappalysin 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.841386223498115	4.28458221325989	0.980234189598152	0.999971670916662	-4.7370876510946	4.56504428775927	3.72365806426115	2.68352158076096	2.27389730672408	118	59
"PBX1"	0.912290243777738	0.999971670916662	-1.18566182258421	"control"	1593.54713220339	1749.70296355932	805.311714219243	719.06601746509	"5087"	"pre-B-cell leukemia homeobox 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.132435206196856	10.5718900806249	0.881325321843381	0.999971670916662	-6.15397508248433	10.6160351493572	10.4835999431604	0.703393059335559	0.699832066393718	118	59
"PDZK1"	0.549154649525723	0.999971670916662	-3.1227632451772	"control"	142.387077966102	249.100246610169	251.642815777354	177.241947290426	"5174"	"PDZ domain containing 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.864715605611053	6.87237054187234	0.998952915991523	0.999971670916662	-2.13137675131643	7.16060907707602	6.29589347146497	1.71591787271379	1.79842942596542	118	59
"PLEKHO1"	0.800110815588091	0.999971670916662	-2.29289637572122	"control"	977.338333898305	1251.33508050847	761.596581515515	597.345220045116	"51177"	"pleckstrin homology domain containing, family O member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.321728267352807	9.92556390293002	0.988483351274775	0.999971670916662	-4.27436588661609	10.0328066587143	9.71107839136148	0.903841352794977	0.838623908298674	118	59
"PRG4"	0.708772042761488	0.999971670916662	-1.89993799428912	"control"	196.278094915254	270.263006779661	286.120778127307	285.358332935264	"10216"	"proteoglycan 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.496606396418843	7.14882696968399	0.970464262185765	0.999971670916662	-5.07343929036367	7.31436243515693	6.81775603873809	1.6922398211977	1.54807758590808	118	59
"PRRX1"	0.838483252097429	0.999971670916662	-1.0997998425813	"control"	1294.25298474576	1306.11657033898	874.289363146058	1363.52520524628	"5396"	"paired related homeobox 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.254146127266244	9.82095357082452	0.863541571794714	0.999971670916662	-6.25083766552197	9.90566894657993	9.65152281931369	1.40605984390205	1.5488706537622	118	59
"PTPRC"	0.593080465118308	0.999971670916662	-2.89749675430004	"control"	919.2519	1541.47818559322	1951.02192469077	1111.40761220661	"5788"	"protein tyrosine phosphatase, receptor type, C"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.753700241799271	9.53747935120536	0.997880927269564	0.999971670916662	-2.77247226459189	9.78871276513845	9.03501252333918	1.62510116241958	1.66349493402672	118	59
"PYHIN1"	0.582409786963618	0.999971670916662	-2.90007535360219	"control"	23.5765491525424	48.041993220339	64.0253149103383	29.2874157798508	"149628"	"pyrin and HIN domain family, member 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.779893495729115	4.3789372787215	0.997897484927032	0.999971670916662	-2.76537927927779	4.63890177729787	3.85900828156876	1.77906042282739	1.50577913438389	118	59
"RCSD1"	0.599846330896594	0.999971670916662	-3.60172245982966	"control"	296.36296440678	555.744151694915	701.97982753897	259.443166076082	"92241"	"RCSD domain containing 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.737335137580101	8.23033272197413	0.999794632083607	0.999971670916662	-0.627564888620915	8.47611110116749	7.73877596358739	1.32018229220824	1.22296859333685	118	59
"RGL1"	0.72392025362747	0.999971670916662	-3.51356313853025	"control"	506.916055932203	694.20331440678	399.708966898689	302.086474980969	"23179"	"ral guanine nucleotide dissociation stimulator-like 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.466097314751297	9.06321245637747	0.999719185343869	0.999971670916662	-0.918411578977718	9.21857822796124	8.75248091320995	0.818434339649953	0.865871836628129	118	59
"RGS13"	0.626363763387114	0.999971670916662	-2.35737368033467	"control"	32.1226406779661	45.5922923728814	54.43070681281	66.0220165356332	"6003"	"regulator of G-protein signaling 13"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.674927343136272	4.34724522767184	0.990249934010712	0.999971670916662	-4.1297361275333	4.57222100871727	3.897293665581	1.84123854433699	1.72300270804984	118	59
"RGS18"	0.632047034327021	0.999971670916662	-2.89492113215801	"control"	41.0493576271186	55.4006576271186	46.9000577668451	47.2394601940318	"64407"	"regulator of G-protein signaling 18"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.661896173090215	5.06299851926528	0.997864269745775	0.999971670916662	-2.77955134023609	5.28363057696202	4.6217344038718	1.35431460960203	1.59770215037758	118	59
"RGS2"	0.748167539258746	0.999971670916662	-2.58690336442854	"control"	1309.43218305085	1638.95427542373	1149.63759752143	1132.67401589348	"5997"	"regulator of G-protein signaling 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.418566721843241	10.2200381162205	0.994755273464921	0.999971670916662	-3.58449672239524	10.3595603568349	9.94099363499166	0.973774441932478	1.10252953940665	118	59
"RGS4"	0.612444034318508	0.999971670916662	-3.01260986835614	"control"	328.744937288136	600.002744067797	1064.89176035798	345.28308620785	"5999"	"regulator of G-protein signaling 4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.707350079507087	8.15387023815496	0.998514580311295	0.999971670916662	-2.4502688881986	8.38965359799066	7.68230351848357	1.45562151760915	1.52313986091422	118	59
"RGS5"	0.846604368082402	0.999971670916662	-1.37405358667114	"control"	3357.57582372881	3975.0046940678	3543.31328445918	2917.17369503378	"8490"	"regulator of G-protein signaling 5"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.240240162580472	11.4544103491015	0.914416438296658	0.999971670916662	-5.9164014591929	11.534490403295	11.2942502407145	1.09997665827513	1.10140996626269	118	59
"RORC"	0.887078566070076	0.986635769722646	-0.876003392921889	"control"	598.126637288136	576.593977118644	370.497987057047	491.535741484932	"6097"	"RAR-related orphan receptor C"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.172866209233487	8.81114641747159	0.808890699757345	0.999971670916662	-6.46949654655249	8.86876848721608	8.6959022779826	1.04496555865647	1.56633380792285	118	59
"RXRG"	0.480875812372671	0.999971670916662	-2.90670938025901	"control"	28.5746372881356	66.889193220339	165.994513113363	50.2814916630806	"6258"	"retinoid X receptor, gamma"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-1.05626373313119	3.95857300212997	0.99793954073791	0.999971670916662	-2.74710465413711	4.3106609131737	3.25439718004251	2.32210836734213	2.21939114363966	118	59
"S100A12"	0.560692824058357	0.999971670916662	-3.94150749937377	"control"	3.34795423728814	8.05090423728813	10.7059107808372	4.31617271702773	"6283"	"S100 calcium binding protein A12"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.834717489077553	2.18306389888397	0.999941725291975	0.999971670916662	0.550805526984352	2.46130306190982	1.62658557283227	1.40834630015431	1.16719931327696	118	59
"S100A8"	0.636446286927993	0.999971670916662	-2.6984010573648	"control"	152.06373220339	264.965862711864	367.693965371396	141.703451363711	"6279"	"S100 calcium binding protein A8"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.65188933229645	7.03552277131757	0.996178124280888	0.999971670916662	-3.30271538220496	7.25281921541638	6.60092988311994	1.51473988494025	1.53388360934618	118	59
"SELE"	0.529854673779012	0.999971670916662	-2.72232860307707	"control"	76.9799627118644	179.014299152542	342.753236434149	151.546341593031	"6401"	"selectin E"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.916331377038338	5.69469650417387	0.996433699334325	0.999971670916662	-3.24081800489258	6.00014029651998	5.08380891948164	2.20907117683531	1.92714942334796	118	59
"SELL"	0.726905557485515	0.999971670916662	-1.77359227774851	"control"	286.697005084746	680.217626271186	1413.13229434223	239.665029929047	"6402"	"selectin L"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.460160159350612	8.0340959364476	0.961072654416773	0.999971670916662	-5.29987435818022	8.18748265623114	7.72732249688053	1.81020483309072	1.20116021640288	118	59
"SELP"	0.520244207650346	0.999971670916662	-3.65381727118869	"control"	181.330511864407	357.567753389831	295.112930034104	182.791262452689	"6403"	"selectin P (granule membrane protein 140kDa, antigen CD62)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.942739097667054	7.48588717091493	0.999829763922387	0.999971670916662	-0.452780902086968	7.80013353680394	6.85739443913689	1.71520096910922	1.42458757294155	118	59
"SEMA6C"	0.899608466164137	0.999971670916662	-1.37248622609658	"control"	139.91883220339	152.614427966102	67.8313334256247	69.5537876234333	"10500"	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	-0.152630856586725	7.06655369353697	0.914173320389325	0.999971670916662	-5.91851938458534	7.11743064573255	6.96479978914582	0.679891888118311	0.736392997302826	118	59
